'Gewässer';'Wasserkörper';'Messstelle';'Aggregierte Messstellen';'Stromkilometer';'Parameter';'Messwert';'Einheit';'Messwerttyp';'Medium';'Messwertart';'Messvorgang';'Datum';'Bezugsjahr';'Zeit';'Datum bis';'Zeit bis';'Status';'Analysemethode';'Bemerkung (Datenausgabe)';'zusätzliche Informationen'
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';9,5;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';20.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';9,1;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';21.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';8,9;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';22.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';6,6;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';23.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';4,7;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';24.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';9,4;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';27.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';9,8;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';28.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';10,8;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';29.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';11,6;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';30.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';12,6;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';31.03.2012;;;;;'freigegeben';'keine Angabe';
